id,calories,proteins,fat,carbohydrate,name,image,Cluster,label_nutrisi,penjelasan_realistis,status_makanan,disease_risk_analysis,status,level_risiko,health_score
2126,175.0,13.0,10.0,8.0,Sup Iga Bakar,https://asset.kompas.com/crops/53dJWGxSUFpdYL_vT7PGX8jkVrw=/313x0:2000x1125/1200x800/data/photo/2022/11/30/63864f62c00ee.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,74
2127,110.0,9.0,4.5,8.0,Sup Ayam Kampung Jahe,https://www.dapurkobe.co.id/wp-content/uploads/sop-ayam-bening-jahe.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,85
2128,250.0,8.0,15.0,20.0,Gorengan Tahu Isi,https://asset.kompas.com/crops/r7t6Ib8XNUEVtmBZ-VQ0vHgd0fk=/0x0:698x465/1200x800/data/photo/2021/03/16/6050217084fc5.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,59
2129,230.0,10.0,13.0,18.0,Gorengan Tempe Mendoan,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSev2wz73T9srvas3sETGEIPUjcWak1Tub_Iw&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,64
2130,310.0,3.5,14.0,42.0,Gorengan Pisang Molen,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCQZu-OL4UrXrW5TXrs9s9j014DwunrVKJDQ&s,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,51
2131,275.0,6.0,12.0,36.0,Cireng Isi Ayam Pedas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlG26nbZDQ6E0o5yAFthHpNlj7Cd5ZnY276w&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,57
2132,260.0,3.0,10.0,40.0,Cireng Original Bandung,https://awsimages.detik.net.id/community/media/visual/2021/02/01/20-cireng-kekinian-ada-di-sini-2_43.jpeg?w=600&q=90,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,60
2133,180.0,4.5,7.0,26.0,Cilok Kuah Kacang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWRDWRbH34rbmgkndjeyO9Rxc9k6gUx-sWOA&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,73
2134,220.0,4.0,10.0,29.0,Cilok Goreng Bandung,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUGvZebmd1755Rs0y3SXUwcEJ4CvmPNd1WNA&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,65
2135,300.0,3.5,13.0,42.0,Cimol Bawang Pedas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFLgtDkMZ7JwAe479Jyvj89QQfEyOyrrryWw&s,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,53
2136,240.0,5.0,10.0,33.0,Combro Oncom Sunda,https://asset.kompas.com/crops/WlMDcrYGVX6tUb0QwfUAio-zdAA=/0x16:1000x683/1200x800/data/photo/2020/08/04/5f295a22f0862.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,63
2137,210.0,5.5,7.0,32.0,Surabi Oncom Bandung,https://asset.kompas.com/crops/WaXdNz_AWhGZE8rPPe6xCaQQREM=/0x0:1000x667/750x500/data/photo/2021/05/22/60a8d0fe3c147.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,69
2138,230.0,3.5,6.5,40.0,Surabi Kuah Kinca,https://asset.kompas.com/crops/AlIMFvzx9LOpoPuXsjTsuTV0tPY=/53x0:1000x631/1200x800/data/photo/2021/05/22/60a8d4f15321a.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,67
2140,380.0,8.0,18.0,48.0,Martabak Manis Coklat Kacang,https://asset.kompas.com/crops/_1TvPpr52b0BdRKVn_lg6gm_o-E=/0x244:800x777/1200x800/data/photo/2021/05/23/60a9b166c6503.jpeg,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,40
2141,290.0,7.5,15.0,32.0,Lumpia Semarang Goreng,https://asset.kompas.com/crops/UxROXDbwKoZ9Vr57w4sc0qHVfnM=/59x38:939x625/1200x800/data/photo/2022/05/05/62733af9841d8.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,53
2142,195.0,7.0,6.0,28.0,Lumpia Basah Semarang,https://www.dapurkobe.co.id/wp-content/uploads/lumpia-basah-semarang.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,73
2143,285.0,8.0,15.0,30.0,Pastel Tutup Solo,https://i0.wp.com/resepkoki.id/wp-content/uploads/2016/10/Resep-Pastel-Tutup.jpg?fit=500%2C577&ssl=1,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,54
2144,270.0,7.0,14.0,29.0,Kroket Kentang Isi Daging,https://asset.kompas.com/crops/lgz6LFQCrDMAwGrmPVFkfULLcGs=/148x0:1768x1080/1200x800/data/photo/2023/08/05/64ce2a1e574bd.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,57
2145,280.0,9.0,12.0,34.0,Panada Manado Isi Ikan,https://asset.kompas.com/crops/EBLZBD4IQ3lp5t2l12Xr0DDileA=/0x688:2896x2619/1200x800/data/photo/2020/11/16/5fb232af9e1c5.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,58
2146,290.0,8.5,13.0,35.0,Panada Goreng Manado,https://asset.kompas.com/crops/rVjZDfMY48nlgViGSHX13qJwvtA=/0x688:2896x2619/750x500/data/photo/2020/11/16/5fb232af9e1c5.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,56
2147,280.0,5.0,10.0,42.0,Kue Pukis Kelapa,https://asset.kompas.com/crops/hQp5A5ySAuhLx7Fe-u2-rhtEbrA=/166x27:966x561/1200x1200/data/photo/2023/11/22/655da5d780085.jpg,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,58
2148,220.0,3.5,5.0,40.0,Kue Ape Betawi,https://asset.kompas.com/crops/qjQ21REDCtWeywaz2F8UDFgTC58=/0x0:1000x667/1200x800/data/photo/2024/01/19/65aa531be2f5a.jpeg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2149,270.0,4.0,12.0,37.0,Kue Pancong Kelapa,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2023/08/07044636/Resep-Kue-Pancong-Kelapa-Gurih-dan-Lembut-.jpg.webp,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,57
2150,235.0,2.5,7.0,40.0,Kue Talam Ubi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2F995VO37T6uWIRSCEXzA7Ve5ZoU5JKi6zQ&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,66
2151,260.0,3.0,8.0,44.0,Kue Bugis Isi Kelapa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEToU9gowKVlZt9sBicWsGnsD1DWWZCSkV6Q&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,62
2152,200.0,0.5,0.5,48.0,Kue Cenil Pandan,https://img-global.cpcdn.com/recipes/bd5b26e594efd461/200x200cq80/cenil-pandan-saus-gula-merah-foto-resep-utama.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,75
2153,225.0,2.0,4.0,46.0,Kue Klepon Gula Merah,https://asset.kompas.com/crops/KyjisWMbtqWM49AQLi6XbaXwSk4=/21x38:965x667/1200x900/data/photo/2020/07/21/5f16cff472af9.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,69
2155,290.0,4.0,12.0,42.0,Kue Bingka Barandam Banjar,https://img-global.cpcdn.com/recipes/50b87a6e1a4d888b/200x200f0.5_0.46905_1.0q80/358-bingka-barandam-khas-banjar-kalimantan-foto-resep-utama.jpg,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,55
2156,195.0,3.0,5.0,35.0,Kue Nagasari Pisang,https://asset.kompas.com/crops/77sy1Enspfq7P1SOBEwCjyXk_wk=/138x34:745x439/1200x800/data/photo/2022/11/22/637ca62221943.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,72
2157,215.0,4.0,6.5,35.0,Kue Serabi Notosuman Solo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNZjHAbtwR6Jp56mdJGyZ8UJEXusEy7icm6Q&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,69
2158,260.0,5.0,9.0,40.0,Kue Bolu Pandan Kukus,https://asset.kompas.com/crops/Jv-kuF0mhcKaGgwMT8ObMfoUs5w=/0x0:1000x667/1200x800/data/photo/2020/12/16/5fd9f0482c04c.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,62
2159,295.0,5.5,10.0,46.0,Onde-Onde Kacang Hijau,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz_NxIhRMFSkvVifWk7RQi5b9DPVVLivEnWQ&s,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,56
2160,210.0,7.0,5.5,34.0,Lemper Ayam Kukus,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRHbyz6xUrSAazBWBjE2I6nTpjNE9RwIOUig&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,71
2161,220.0,8.5,6.0,33.0,Lemper Udang Bakar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxJUhPFLMW7hOnWjxO6rrJXmIzC-GNA2wRKg&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2162,205.0,1.5,1.0,48.0,Getuk Lindri Jawa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqmSm1JdUO9f9Ox7-OdpBrlnd95etbd4heLw&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,74
2163,295.0,3.0,10.0,48.0,Wingko Kelapa Labu,https://img-global.cpcdn.com/recipes/0b4d8313c86d73a9/680x781f0.5_0.514823_1.0q80/wingko-babat-labu-kuning-foto-resep-utama.jpg,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,56
2164,195.0,15.0,12.0,6.0,Gulai Kambing Padang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxYE9lVQ8Mk9F3syM_XMcLwxVgBOILkHkomA&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2165,170.0,14.0,10.0,5.0,Gulai Ayam Padang,https://asset.kompas.com/crops/sG5Wup2H4kLdmUZfJvQ-67CMEpM=/0x0:1000x667/1200x1200/data/photo/2021/05/11/609a26028d3c9.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,75
2166,155.0,13.0,9.0,5.5,Gulai Ikan Patin,https://asset.kompas.com/crops/qrXWYfMnHKW8AwoE5qID4qp19-k=/209x60:931x541/1200x800/data/photo/2019/06/07/2823890915.jpeg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,77
2167,140.0,3.0,7.0,17.0,Gulai Cempedak Sumbar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzSLXt0H6p17PdszFZsxed5Cf5-ROaAOAGYA&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,77
2168,120.0,2.5,5.0,17.5,Gulai Nangka Muda,https://www.unileverfoodsolutions.co.id/dam/global-ufs/mcos/SEA/calcmenu/recipes/ID-recipes/soups/gulai-nangka-padang/main-header.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,81
2169,180.0,16.0,10.0,5.0,Gulai Tunjang Padang,https://asset.kompas.com/crops/bbxFgzE1Um7YFjTh4xmrMoCxpq8=/0x0:1000x667/1200x800/data/photo/2021/03/01/603c964830992.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,74
2170,190.0,10.0,14.0,4.0,Gulai Otak Sapi,https://img-global.cpcdn.com/recipes/345a6de351ac09de/200x200f0.5_0.5_1.0q80/gulai-otak-sapi-dan-tahu-kulit-foto-resep-utama.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,68
2171,175.0,12.0,11.0,6.0,Gulai Tambusu Padang,https://asset.kompas.com/crops/EPtFn0Ocl5cHcQMQ9wKB16TK-4A=/29x0:980x634/1200x800/data/photo/2020/10/17/5f8a59a07e958.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,73
2172,160.0,14.0,9.5,4.0,Gulai Kepala Ikan Kakap,https://asset.kompas.com/crops/HFMXepLK-zSXP07ez6s-xrvts6M=/95x28:770x478/1200x800/data/photo/2020/09/28/5f7167fd1e924.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,77
2175,220.0,13.0,16.0,5.0,Rendang Telur Padang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT12ZyhEduXOjDpJX312SZlnr74IkWw-BAg8A&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,64
2176,210.0,18.0,12.0,6.0,Rendang Ikan Tongkol,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcI62zG9qEhTtbWK0CLgJLHgnbBXW1CGMMdA&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2177,290.0,25.0,18.0,5.0,Rendang Daging Kering,https://asset.kompas.com/crops/HyRny_2UyTDdMKJbchvi2v74yRA=/0x0:1000x667/1200x800/data/photo/2020/06/30/5efb0cb4a0226.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,57
2178,165.0,4.0,10.0,16.0,Rendang Paku Sumbar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3FsaQK1QVXB_qlRs2Ugc_naXans9r1q_x2g&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,72
2179,230.0,17.0,15.0,6.0,Kalio Daging Sapi,https://asset.kompas.com/crops/i_4lRsXM1xALnItyHw400-g801Y=/94x0:938x563/1200x800/data/photo/2022/05/30/62949728e9277.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,64
2180,140.0,18.0,5.0,5.5,Asam Padeh Ikan Tuna,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjYc3v5hc06nybS7kGdTndgc3FO3GzVN_E9A&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,84
2181,185.0,16.0,11.0,6.0,Sate Padang Lidah Sapi,https://asset.kompas.com/crops/orQq3RlnkPNDfQgRASMWfCMppwg=/0x32:1000x699/1200x800/data/photo/2021/07/16/60f0d221ba7a6.jpeg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,72
2182,250.0,20.0,16.0,6.0,Empal Daging Goreng Jawa,https://asset.kompas.com/crops/6Iyq6oxcdV51Zug13VF2ExRf8Vw=/0x0:1000x667/1200x800/data/photo/2020/11/16/5fb233387a702.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,62
2183,175.0,14.0,9.5,8.0,Tongseng Sapi Jawa,https://asset.kompas.com/crops/3zagQQcDrbWoZ_3qyt3T8NcUfHY=/0x20:1000x687/1200x800/data/photo/2020/06/22/5ef088b4dbceb.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,75
2184,160.0,13.0,8.0,9.0,Tongseng Ayam Solo,https://img-global.cpcdn.com/recipes/307be4a041cd7e1c/200x200cq80/tongseng-ayam-santan-lezatt-foto-resep-utama.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,77
2185,235.0,17.0,15.0,8.0,Oseng Mercon Daging,https://img-global.cpcdn.com/recipes/c23161e00bbe03da/400x400cq80/photo.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,63
2186,145.0,12.0,7.5,7.0,Garang Asem Ayam Semarang,https://pict.sindonews.com/dyn/850/pena/news/2020/07/13/185/98840/garang-asem-ayam-makanan-khas-jawa-tengah-yang-bisa-dibuat-di-rumah-jqq.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,79
2187,165.0,14.0,9.0,7.5,Garang Asem Daging,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7DNurA-BJcukQb26fMu2MHnEq5yyC9SLGrg&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,76
2188,200.0,16.0,12.0,6.0,Gecok Daging Ngawi,https://asset.kompas.com/crops/ZwhADDnUYl9HRelkiBBkb5YfoHk=/281x103:1000x582/1200x800/data/photo/2017/08/24/1157878709.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2189,160.0,9.0,8.5,12.0,Semur Tahu Telur,https://asset.kompas.com/crops/nvsb33u9UfBF1gc7GqmpBkv7WyQ=/100x67:900x600/1200x800/data/photo/2023/04/02/6428ea34bdedf.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,76
2190,185.0,15.0,9.0,10.0,Semur Ayam Kecap Manis,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZrv_f2CBf_0Ednkqk-mKyJ8pHbzYW3DhE3A&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,74
2191,190.0,11.0,12.0,8.0,Balado Telur Padang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDfALjgCASVwfwZommNx2Kid4yhce0ofYncQ&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,70
2192,210.0,16.0,13.0,7.0,Balado Ikan Goreng,https://asset.kompas.com/crops/h5IXX0RBLPcs3KgiNhyjkrmdUCs=/0x0:698x465/1200x800/data/photo/2021/09/02/61304d3b0786e.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,68
2193,225.0,20.0,13.0,5.0,Ayam Bakar Taliwang Pedas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkSqfFf-cfZ6rgxZkzMp1Jb2HTbODFlxoucw&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,68
2194,240.0,19.0,15.0,6.0,Ayam Goreng Laos Jawa,https://asset.kompas.com/crops/pAlthTviC7gKWLF-sGgZPnGQvZo=/0x0:1000x667/1200x800/data/photo/2021/10/13/6166694d71a38.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,64
2195,255.0,18.0,16.0,10.0,Ayam Goreng Serundeng,https://asset.kompas.com/crops/QUasRN3I11XCxwEqOweNGAWqHy8=/0x0:698x465/1200x800/data/photo/2021/02/09/6021748f0289b.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,60
2196,210.0,17.0,12.0,8.0,Ayam Bumbu Rujak Jawa,https://asset.kompas.com/crops/DEckiKSIDhGuIT6wIrslukhnz7k=/0x0:698x465/1200x800/data/photo/2020/12/26/5fe7423fca317.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,69
2197,230.0,18.0,14.0,7.0,Ayam Cincane Kaltim,https://asset.kompas.com/crops/X0SVfs2O81KaE0TGgOIZhhN166w=/0x65:1569x1111/1200x800/data/photo/2019/04/25/458576144.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,65
2198,260.0,17.0,17.0,10.0,Ayam Goreng Tulang Lunak,https://asset.kompas.com/crops/YrOwW7JJRYheolRByYuhq6_ySAs=/0x0:1000x667/750x500/data/photo/2021/03/28/60605a5b2239c.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,58
2199,245.0,16.0,16.0,8.0,Ayam Saus Mentega,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5RbjwlAED0HHNdfIigbCSHFnesfBwJge40g&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,61
2200,275.0,16.0,20.0,6.0,Bebek Goreng Bumbu Hitam,https://asset.kompas.com/crops/1RS6scihTS2mFmQGI2ZDMsq4rfg=/21x0:989x645/1200x800/data/photo/2023/02/23/63f6e1fa4a0fa.jpeg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,54
2201,260.0,15.0,18.0,7.0,Bebek Bumbu Klengkeng,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkv1-TNCi8uGvARNUOCxDmqoFAbj3VpR0UOg&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,58
2202,290.0,18.0,20.0,10.0,Iga Bakar Madu,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZRw1ZugSIgte8jBUI5mT__CFv2tCNtLFVUw&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,52
2203,280.0,17.0,19.0,9.0,Iga Penyet Surabaya,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRctclHGZTCx96BIbwPXYH6ZRONU5vx2sDkfQ&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,55
2204,220.0,18.0,13.0,7.0,Kambing Bakar Bumbu Kecap,https://asset.kompas.com/crops/SaAH-UIs0O4cEh0pNQ4xsuZKiIo=/149x448:949x981/1200x800/data/photo/2020/04/03/5e863b80dfd27.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,67
2205,200.0,16.0,11.0,9.0,Daging Masak Kecap Jawa,https://img-global.cpcdn.com/recipes/02857e50edac3dc8/400x400cq80/photo.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,71
2206,185.0,19.0,10.0,4.0,Ikan Bakar Bumbu Padang,https://img-global.cpcdn.com/recipes/57f8b38ad378be3b/400x400cq80/photo.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,75
2207,220.0,18.0,12.0,10.0,Ikan Gurame Goreng Tepung,https://www.dapurkobe.co.id/wp-content/uploads/gurame-goreng-terasi.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,68
2208,195.0,17.0,8.0,14.0,Ikan Gurame Asam Manis,https://asset.kompas.com/crops/s5DiPQc2FeLh4jDe91S-TlOLROo=/0x0:1000x667/1200x800/data/photo/2020/10/18/5f8bfec7812bd.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,74
